N	eps_T	eps_s	eps_Q
144	0.00000407517890598359	0.00136133234275864182	0.00000000000332599425
146	0.00000396353565949155	0.00134249082352781300	0.00000000000332669679
148	0.00000385641820315993	0.00132416373045986420	0.00000000000332634552
150	0.00000375358518259903	0.00130633027960942098	0.00000000000332652115
152	0.00000365481111763430	0.00128897079176403992	0.00000000000332687242
154	0.00000355988516864820	0.00127206662000859771	0.00000000000332652115
156	0.00000346861000900547	0.00125560008291016262	0.00000000000332704805
158	0.00000338080080391302	0.00123955440283526571	0.00000000000332581861
160	0.00000329628426515394	0.00122391364892359853	0.00000000000332669679
162	0.00000321489780523085	0.00120866268434368274	0.00000000000332371100
164	0.00000313648874490214	0.00119378711742251743	0.00000000000332335973
166	0.00000306091360554978	0.00117927325635430822	0.00000000000332353536
168	0.00000298803744633393	0.00116510806716634192	0.00000000000332213028
170	0.00000291773326246856	0.00115127913468470204	0.00000000000332300846
172	0.00000284988143829492	0.00113777462623812996	0.00000000000332300846
174	0.00000278436922459273	0.00112458325789313259	0.00000000000332371100
176	0.00000272109028210559	0.00111169426301308775	0.00000000000332458917
178	0.00000265994424544002	0.00109909736294516551	0.00000000000332388663
180	0.00000260083632314527	0.00108678273968594889	0.00000000000332406226
182	0.00000254367693133936	0.00107474101036188728	0.00000000000332318409
184	0.00000248838135859803	0.00106296320338952191	0.00000000000332388663
186	0.00000243486944085497	0.00105144073618393028	0.00000000000332335973
188	0.00000238306528565530	0.00104016539429595744	0.00000000000332353536
190	0.00000233289698815429	0.00102912931189252867	0.00000000000332458917
192	0.00000228429639084912	0.00101832495344883890	0.00000000000332318409
194	0.00000223719885121412	0.00100774509659797657	0.00000000000332546734
196	0.00000219154302057673	0.00099738281602451857	0.00000000000332441353
198	0.00000214727065056805	0.00098723146834993640	0.00000000000332406226
200	0.00000210432640677443	0.00097728467793288098	0.00000000000332423790
202	0.00000206265769064388	0.00096753632351339442	0.00000000000332353536
204	0.00000202221448650826	0.00095798052564800308	0.00000000000332494044
206	0.00000198294919912118	0.00094861163489301558	0.00000000000332476480
208	0.00000194481652983555	0.00093942422066120384	0.00000000000332476480
210	0.00000190777333152931	0.00093041306072815693	0.00000000000332599425
212	0.00000187177849321341	0.00092157313133227987	0.00000000000332616988
214	0.00000183679282534241	0.00091289959783541898	0.00000000000332494044
216	0.00000180277895267728	0.00090438780590898547	0.00000000000332494044
218	0.00000176970121487615	0.00089603327320448038	0.00000000000332476480
220	0.00000173752557130033	0.00088783168148119619	0.00000000000332494044
222	0.00000170621951723655	0.00087977886916720891	0.00000000000332529171
224	0.00000167575199326946	0.00087187082431273869	0.00000000000332546734
226	0.00000164609332117495	0.00086410367793289230	0.00000000000332441353
228	0.00000161721511873736	0.00085647369769148820	0.00000000000332581861
230	0.00000158909024108745	0.00084897728191946520	0.00000000000332529171
232	0.00000156169271325868	0.00084161095395224512	0.00000000000332564298
234	0.00000153499766906638	0.00083437135674617718	0.00000000000332634552
236	0.00000150898129349950	0.00082725524778197099	0.00000000000332476480
238	0.00000148362077881202	0.00082025949422297455	0.00000000000332564298
240	0.00000145889426111874	0.00081338106831407202	0.00000000000332458917
242	0.00000143478078333640	0.00080661704301136620	0.00000000000332494044
244	0.00000141126024705981	0.00079996458783368615	0.00000000000332652115
246	0.00000138831336847745	0.00079342096491010438	0.00000000000332529171
248	0.00000136592164324463	0.00078698352522469186	0.00000000000332581861
250	0.00000134406730977574	0.00078064970503620359	0.00000000000332599425
252	0.00000132273330445751	0.00077441702248183183	0.00000000000332511607
254	0.00000130190324109965	0.00076828307432831437	0.00000000000332616988
256	0.00000128156137440289	0.00076224553288550671	0.00000000000332581861
258	0.00000126169256360261	0.00075630214305923138	0.00000000000332511607
260	0.00000124228225402713	0.00075045071954709470	0.00000000000332476480
262	0.00000122331644530790	0.00074468914415320802	0.00000000000332441353
264	0.00000120478167100584	0.00073901536323639060	0.00000000000332599425
266	0.00000118666496647020	0.00073342738526621361	0.00000000000332599425
268	0.00000116895385092381	0.00072792327850005484	0.00000000000332599425
270	0.00000115163630849455	0.00072250116874323018	0.00000000000332704805
272	0.00000113470076345085	0.00071715923723575630	0.00000000000332546734
274	0.00000111813606369203	0.00071189571860901706	0.00000000000332564298
276	0.00000110193145984775	0.00070670889894201405	0.00000000000332564298
278	0.00000108607658841713	0.00070159711390244909	0.00000000000332581861
280	0.00000107056145912298	0.00069655874696877417	0.00000000000332599425
282	0.00000105537643260627	0.00069159222771634794	0.00000000000332616988
284	0.00000104051221094181	0.00068669603019984055	0.00000000000332564298
286	0.00000102595982165548	0.00068186867137480403	0.00000000000332546734
288	0.00000101171060191716	0.00067710870961514057	0.00000000000332652115
290	0.00000099775618782697	0.00067241474326200780	0.00000000000332634552
292	0.00000098408850563355	0.00066778540926054316	0.00000000000332669679
294	0.00000097069975013098	0.00066321938183540189	0.00000000000332616988
296	0.00000095758238342937	0.00065871537122302621	0.00000000000332581861
298	0.00000094472912248476	0.00065427212245941458	0.00000000000332599425
300	0.00000093213292171130	0.00064988841421689315	0.00000000000332616988
302	0.00000091978697280562	0.00064556305767847271	0.00000000000332546734
304	0.00000090768468946660	0.00064129489546647760	0.00000000000332704805
306	0.00000089581970353141	0.00063708280061227176	0.00000000000332704805
308	0.00000088418585145167	0.00063292567556251858	0.00000000000332704805
310	0.00000087277716568728	0.00062882245122179530	0.00000000000332704805
312	0.00000086158787523339	0.00062477208604263027	0.00000000000332581861
314	0.00000085061239016451	0.00062077356513784486	0.00000000000332757496
316	0.00000083984529496042	0.00061682589943785817	0.00000000000332634552
318	0.00000082928135377519	0.00061292812487503978	0.00000000000332652115
320	0.00000081891548180870	0.00060907930159194825	0.00000000000332652115
322	0.00000080874276006003	0.00060527851319365446	0.00000000000332581861
324	0.00000079875841952025	0.00060152486601587152	0.00000000000332616988
326	0.00000078895783801107	0.00059781748842540217	0.00000000000332704805
328	0.00000077933653280812	0.00059415553015009198	0.00000000000332634552
330	0.00000076989015906029	0.00059053816162002405	0.00000000000332757496
332	0.00000076061449925161	0.00058696457334664993	0.00000000000332511607
334	0.00000075150546724086	0.00058343397531386446	0.00000000000332810186
336	0.00000074255909438645	0.00057994559640947606	0.00000000000332669679
338	0.00000073377153112709	0.00057649868384192400	0.00000000000332564298
340	0.00000072513904101027	0.00057309250261794085	0.00000000000332704805
342	0.00000071665799524750	0.00056972633501002786	0.00000000000332634552
344	0.00000070832487376822	0.00056639948005940898	0.00000000000332722369
346	0.00000070013625485726	0.00056311125307687709	0.00000000000332581861
348	0.00000069208881814068	0.00055986098518684608	0.00000000000332722369
350	0.00000068417933545277	0.00055664802286824210	0.00000000000332704805
352	0.00000067640467171419	0.00055347172751190373	0.00000000000332616988
354	0.00000066876178141930	0.00055033147500520622	0.00000000000332634552
356	0.00000066124770213770	0.00054722665532002236	0.00000000000332599425
358	0.00000065385955468978	0.00054415667211596386	0.00000000000332652115
360	0.00000064659454349809	0.00054112094235907822	0.00000000000332564298
362	0.00000063944994604921	0.00053811889595582600	0.00000000000332616988
364	0.00000063242311500135	0.00053514997539250305	0.00000000000332599425
366	0.00000062551147484732	0.00053221363539152316	0.00000000000332599425
368	0.00000061871252331960	0.00052930934257683414	0.00000000000332687242
370	0.00000061202382594567	0.00052643657515584323	0.00000000000332792623
372	0.00000060544300867134	0.00052359482259800561	0.00000000000332546734
374	0.00000059896776646684	0.00052078358533958261	0.00000000000332546734
376	0.00000059259585050552	0.00051800237448436023	0.00000000000332616988
378	0.00000058632507448669	0.00051525071153211771	0.00000000000332669679
380	0.00000058015331059599	0.00051252812808637120	0.00000000000332564298
382	0.00000057407848388513	0.00050983416560655410	0.00000000000332687242
384	0.00000056809857525763	0.00050716837513929464	0.00000000000332687242
386	0.00000056221161883433	0.00050453031707094773	0.00000000000332599425
388	0.00000055641569650872	0.00050191956088978511	0.00000000000332687242
390	0.00000055070894110833	0.00049933568494730780	0.00000000000332616988
392	0.00000054508953411153	0.00049677827623343372	0.00000000000332687242
394	0.00000053955570020279	0.00049424693015748115	0.00000000000332704805
396	0.00000053410571131234	0.00049174125032967926	0.00000000000332634552
398	0.00000052873788275218	0.00048926084836357941	0.00000000000332792623
400	0.00000052345057040590	0.00048680534366213124	0.00000000000332687242
402	0.00000051824217336326	0.00048437436323836049	0.00000000000332792623
404	0.00000051311112742163	0.00048196754151496929	0.00000000000332722369
406	0.00000050805591017949	0.00047958452014378408	0.00000000000332669679
408	0.00000050307503243022	0.00047722494783170120	0.00000000000332634552
410	0.00000049816704641704	0.00047488848016013477	0.00000000000332195465
412	0.00000049333053441667	0.00047257477943326811	0.00000000000332757496
414	0.00000048856411611604	0.00047028351448959795	0.00000000000332072521
416	0.00000048386644457265	0.00046801436057143745	0.00000000000332195465
418	0.00000047923620287755	0.00046576699915472662	0.00000000000332283282
420	0.00000047467210556039	0.00046354111780325520	0.00000000000332177901
422	0.00000047017290227779	0.00046133641002148092	0.00000000000332283282
424	0.00000046573736358685	0.00045915257512789691	0.00000000000332283282
426	0.00000046136429938688	0.00045698931809941929	0.00000000000332213028
428	0.00000045705253872135	0.00045484634944370072	0.00000000000332160338
430	0.00000045280094136982	0.00045272338508321166	0.00000000000332230592
432	0.00000044860839433521	0.00045062014621104408	0.00000000000332265719
434	0.00000044447380815551	0.00044853635918061302	0.00000000000332300846
436	0.00000044039611988953	0.00044647175538341477	0.00000000000332300846
438	0.00000043637428872605	0.00044442607113539119	0.00000000000332177901
440	0.00000043240730160416	0.00044239904755855210	0.00000000000332318409
442	0.00000042849416443146	0.00044039043048367337	0.00000000000332458917
444	0.00000042463390454301	0.00043839997032629914	0.00000000000332213028
446	0.00000042082557842922	0.00043642742200630086	0.00000000000332371100
448	0.00000041706825663127	0.00043447254482282556	0.00000000000332142774
450	0.00000041336103234724	0.00043253510237807033	0.00000000000332318409
452	0.00000040970301844626	0.00043061486246505170	0.00000000000332335973
454	0.00000040609334483405	0.00042871159698716507	0.00000000000332300846
456	0.00000040253116951787	0.00042682508186053173	0.00000000000332318409
458	0.00000039901565928673	0.00042495509692530326	0.00000000000332248155
460	0.00000039554600446468	0.00042310142586943640	0.00000000000332160338
462	0.00000039212140960217	0.00042126385613332294	0.00000000000332335973
464	0.00000038874109575933	0.00041944217883602348	0.00000000000332318409
466	0.00000038540430665315	0.00041763618869500232	0.00000000000332265719
468	0.00000038211029653872	0.00041584568394480848	0.00000000000332213028
470	0.00000037885833846401	0.00041407046627244226	0.00000000000332371100
472	0.00000037564771794710	0.00041231034072778153	0.00000000000332318409
474	0.00000037247773824513	0.00041056511566579779	0.00000000000332248155
476	0.00000036934771368026	0.00040883460267349223	0.00000000000332335973
478	0.00000036625697894825	0.00040711861649876376	0.00000000000332423790
480	0.00000036320487840478	0.00040541697499086866	0.00000000000332494044
482	0.00000036019077326646	0.00040372949902472223	0.00000000000332406226
484	0.00000035721402896513	0.00040205601245400406	0.00000000000332476480
486	0.00000035427403534586	0.00040039634203387910	0.00000000000332371100
488	0.00000035137019085981	0.00039875031736830700	0.00000000000332248155
490	0.00000034850190115917	0.00039711777085664918	0.00000000000332300846
492	0.00000034566859068904	0.00039549853763008925	0.00000000000332353536
494	0.00000034286969443259	0.00039389245549402468	0.00000000000332283282
496	0.00000034010465457404	0.00039229936488415802	0.00000000000332318409
498	0.00000033737292928035	0.00039071910880203925	0.00000000000332476480
500	0.00000033467398093370	0.00038915153276799548	0.00000000000332494044
502	0.00000033200729334373	0.00038759648477897871	0.00000000000332318409
504	0.00000032937235277895	0.00038605381524463463	0.00000000000332371100
506	0.00000032676865446524	0.00038452337694673137	0.00000000000332388663
508	0.00000032419570961125	0.00038300502499806054	0.00000000000332388663
510	0.00000032165303504591	0.00038149861678623447	0.00000000000332230592
512	0.00000031914015585302	0.00038000401193574891	0.00000000000332265719
514	0.00000031665661169404	0.00037852107226038614	0.00000000000332283282
516	0.00000031420194504057	0.00037704966172194071	0.00000000000332318409
518	0.00000031177571048303	0.00037558964639439017	0.00000000000332318409
520	0.00000030937747016412	0.00037414089441278507	0.00000000000332353536
522	0.00000030700679588645	0.00037270327593970300	0.00000000000332476480
524	0.00000030466326524858	0.00037127666312889210	0.00000000000332248155
526	0.00000030234646867039	0.00036986093008329430	0.00000000000332406226
528	0.00000030005599955756	0.00036845595281219059	0.00000000000332476480
530	0.00000029779145851680	0.00036706160920907101	0.00000000000332423790
532	0.00000029555245721978	0.00036567777900983344	0.00000000000332564298
534	0.00000029333861383668	0.00036430434375063156	0.00000000000332353536
536	0.00000029114955408996	0.00036294118674732527	0.00000000000332441353
538	0.00000028898490475589	0.00036158819304823526	0.00000000000332423790
540	0.00000028684430859350	0.00036024524941622799	0.00000000000332564298
542	0.00000028472740888871	0.00035891224428673930	0.00000000000332230592
544	0.00000028263385595286	0.00035758906774090193	0.00000000000332388663
546	0.00000028056331063533	0.00035627561147621490	0.00000000000332388663
548	0.00000027851543325863	0.00035497176877282143	0.00000000000332511607
550	0.00000027648989714223	0.00035367743447173029	0.00000000000332388663
552	0.00000027448637964517	0.00035239250493758115	0.00000000000332458917
554	0.00000027250455882907	0.00035111687803704179	0.00000000000332335973
556	0.00000027054412382052	0.00034985045311281384	0.00000000000332476480
558	0.00000026860477006894	0.00034859313095131610	0.00000000000332423790
560	0.00000026668619425322	0.00034734481375827146	0.00000000000332546734
562	0.00000026478810007762	0.00034610540514377783	0.00000000000332511607
564	0.00000026291020108197	0.00034487481007927759	0.00000000000332529171
566	0.00000026105220922534	0.00034365293489053235	0.00000000000332353536
568	0.00000025921384085771	0.00034243968722056381	0.00000000000332265719
570	0.00000025739482655546	0.00034123497601209058	0.00000000000332476480
572	0.00000025559489145028	0.00034003871148855934	0.00000000000332511607
574	0.00000025381377068505	0.00033885080512621919	0.00000000000332388663
576	0.00000025205120291535	0.00033767116963339647	0.00000000000332652115
578	0.00000025030693241705	0.00033649971892994583	0.00000000000332458917
580	0.00000024858070662746	0.00033533636813056465	0.00000000000332423790
582	0.00000024687227667223	0.00033418103350826113	0.00000000000332423790
584	0.00000024518139806784	0.00033303363249558373	0.00000000000332634552
586	0.00000024350783300492	0.00033189408365564155	0.00000000000332388663
588	0.00000024185134402536	0.00033076230665804218	0.00000000000332616988
590	0.00000024021170210152	0.00032963822226519235	0.00000000000332318409
592	0.00000023858867732758	0.00032852175231561250	0.00000000000332476480
594	0.00000023698204576931	0.00032741281969864556	0.00000000000332353536
596	0.00000023539158963967	0.00032631134834497247	0.00000000000332406226
598	0.00000023381709115164	0.00032521726320342855	0.00000000000332511607
600	0.00000023225833726034	0.00032413049022976293	0.00000000000332722369
602	0.00000023071511825794	0.00032305095635959050	0.00000000000332529171
604	0.00000022918723146200	0.00032197858950593343	0.00000000000332511607
606	0.00000022767446856978	0.00032091331853041681	0.00000000000332406226
608	0.00000022617663726127	0.00031985507323518953	0.00000000000332616988
610	0.00000022469353924490	0.00031880378434571201	0.00000000000332406226
612	0.00000022322497851236	0.00031775938349371994	0.00000000000332458917
614	0.00000022177076766142	0.00031672180320598307	0.00000000000332458917
616	0.00000022033072350510	0.00031569097688375659	0.00000000000332616988
618	0.00000021890466092442	0.00031466683879803864	0.00000000000332616988
620	0.00000021749239848875	0.00031364932406691343	0.00000000000332494044
622	0.00000021609375863140	0.00031263836864255432	0.00000000000332599425
624	0.00000021470856817657	0.00031163390930718442	0.00000000000332441353
626	0.00000021333665254336	0.00031063588364444778	0.00000000000332371100
628	0.00000021197784312247	0.00030964423004063908	0.00000000000332476480
630	0.00000021063197973505	0.00030865888766415438	0.00000000000332511607
632	0.00000020929888938093	0.00030767979645793855	0.00000000000332441353
634	0.00000020797841486706	0.00030670689712192223	0.00000000000332423790
636	0.00000020667039794657	0.00030574013110072705	0.00000000000332529171
638	0.00000020537468335840	0.00030477944058489515	0.00000000000332388663
640	0.00000020409111531456	0.00030382476847804569	0.00000000000332388663
642	0.00000020281954522810	0.00030287605840267050	0.00000000000332652115
644	0.00000020155982029684	0.00030193325468257087	0.00000000000332564298
646	0.00000020031179369017	0.00030099630233284608	0.00000000000332476480
648	0.00000019907532507597	0.00030006514704970701	0.00000000000332546734
650	0.00000019785027008252	0.00029913973519449293	0.00000000000332511607
652	0.00000019663648855333	0.00029822001379630630	0.00000000000332476480
654	0.00000019543384173699	0.00029730593052408681	0.00000000000332546734
656	0.00000019424219615112	0.00029639743369714938	0.00000000000332406226
658	0.00000019306141392251	0.00029549447225638009	0.00000000000332634552
660	0.00000019189136806725	0.00029459699576370944	0.00000000000332564298
662	0.00000019073192580552	0.00029370495439701866	0.00000000000332599425
664	0.00000018958296226105	0.00029281829893011761	0.00000000000332529171
666	0.00000018844434992305	0.00029193698073432531	0.00000000000332564298
668	0.00000018731596163199	0.00029106095176020412	0.00000000000332581861
670	0.00000018619768146899	0.00029019016453896455	0.00000000000332476480
672	0.00000018508938192325	0.00028932457215805231	0.00000000000332423790
674	0.00000018399094971039	0.00028846412827519894	0.00000000000332441353
676	0.00000018290226978968	0.00028760878709067157	0.00000000000332669679
678	0.00000018182322237826	0.00028675850334674592	0.00000000000332687242
680	0.00000018075369489430	0.00028591323231980299	0.00000000000332423790
682	0.00000017969357774173	0.00028507292981769423	0.00000000000332634552
684	0.00000017864276009507	0.00028423755215550411	0.00000000000332511607
686	0.00000017760113253391	0.00028340705616626381	0.00000000000332722369
688	0.00000017656858950178	0.00028258139918514421	0.00000000000332652115
690	0.00000017554502667168	0.00028176053904295723	0.00000000000332458917
692	0.00000017453033550137	0.00028094443405526649	0.00000000000332546734
694	0.00000017352441939176	0.00028013304302273881	0.00000000000332599425
696	0.00000017252717419148	0.00027932632522324025	0.00000000000332300846
698	0.00000017153849943748	0.00027852424039708331	0.00000000000332599425
700	0.00000017055830098956	0.00027772674874913393	0.00000000000332511607
702	0.00000016958647961413	0.00027693381093581518	0.00000000000332546734
704	0.00000016862294152225	0.00027614538806317474	0.00000000000332371100
706	0.00000016766759116865	0.00027536144168144045	0.00000000000332616988
708	0.00000016672033775019	0.00027458193377237478	0.00000000000332652115
710	0.00000016578108695104	0.00027380682674646423	0.00000000000332511607
712	0.00000016484975306147	0.00027303608344116342	0.00000000000332581861
714	0.00000016392624738595	0.00027226966711158630	0.00000000000332564298
716	0.00000016301047736500	0.00027150754141803593	0.00000000000332529171
718	0.00000016210236413864	0.00027074967043285450	0.00000000000332652115
720	0.00000016120181462048	0.00026999601862619666	0.00000000000332406226
722	0.00000016030875047745	0.00026924655086146327	0.00000000000332599425
724	0.00000015942308582419	0.00026850123239459866	0.00000000000332634552
726	0.00000015854474039562	0.00026776002886091813	0.00000000000332494044
728	0.00000015767363638559	0.00026702290627633735	0.00000000000332494044
730	0.00000015680969036762	0.00026628983103298154	0.00000000000332371100
732	0.00000015595282875076	0.00026556076988302698	0.00000000000332511607
734	0.00000015510296828417	0.00026483568994871241	0.00000000000332529171
736	0.00000015426003695762	0.00026411455871039552	0.00000000000332581861
738	0.00000015342395837003	0.00026339734399425882	0.00000000000332494044
740	0.00000015259465910608	0.00026268401398565775	0.00000000000332757496
742	0.00000015177206469667	0.00026197453720628829	0.00000000000332494044
744	0.00000015095610436101	0.00026126888251559174	0.00000000000332599425
746	0.00000015014670854777	0.00026056701912111757	0.00000000000332458917
748	0.00000014934380471981	0.00025986891653777586	0.00000000000332652115
750	0.00000014854732437960	0.00025917454462401817	0.00000000000332669679
752	0.00000014775719762454	0.00025848387355882944	0.00000000000332581861
754	0.00000014697335771344	0.00025779687382574508	0.00000000000332616988
756	0.00000014619574159344	0.00025711351623884502	0.00000000000332494044
758	0.00000014542428024010	0.00025643377190042577	0.00000000000332599425
760	0.00000014465890603408	0.00025575761223841059	0.00000000000332476480
762	0.00000014389956031338	0.00025508500896489957	0.00000000000332652115
764	0.00000014314617984950	0.00025441593409777295	0.00000000000332599425
766	0.00000014239869825255	0.00025375035994681570	0.00000000000332616988
768	0.00000014165705650924	0.00025308825910704360	0.00000000000332616988
770	0.00000014092119472817	0.00025242960445729816	0.00000000000332546734
772	0.00000014019105301788	0.00025177436916850118	0.00000000000332634552
774	0.00000013946656937935	0.00025112252667871518	0.00000000000332406226
776	0.00000013874768550183	0.00025047405070455892	0.00000000000332634552
778	0.00000013803435097819	0.00024982891523611471	0.00000000000332687242
780	0.00000013732649976977	0.00024918709452235012	0.00000000000332494044
782	0.00000013662407953744	0.00024854856308552061	0.00000000000332599425
784	0.00000013592703583443	0.00024791329570237605	0.00000000000332511607
786	0.00000013523531403836	0.00024728126740943018	0.00000000000332511607
788	0.00000013454885952683	0.00024665245349734003	0.00000000000332581861
790	0.00000013386761662365	0.00024602682950686656	0.00000000000332476480
792	0.00000013319153650238	0.00024540437122606433	0.00000000000332300846
794	0.00000013252056313553	0.00024478505468448564	0.00000000000332546734
796	0.00000013185464787231	0.00024416885616055701	0.00000000000332581861
798	0.00000013119374065683	0.00024355575216050332	0.00000000000332494044
800	0.00000013053778914994	0.00024294571943749184	0.00000000000332722369
802	0.00000012988674575464	0.00024233873497266355	0.00000000000332599425
804	0.00000012924056059068	0.00024173477596722980	0.00000000000332441353
806	0.00000012859918851994	0.00024113381986530470	0.00000000000332599425
808	0.00000012796257439312	0.00024053584432158837	0.00000000000332634552
810	0.00000012733067816553	0.00023994082721805221	0.00000000000332564298
812	0.00000012670345013253	0.00023934874665779171	0.00000000000332687242
814	0.00000012608084515601	0.00023875958094798986	0.00000000000332581861
816	0.00000012546281950292	0.00023817330862538425	0.00000000000332581861
818	0.00000012484932663009	0.00023758990841973493	0.00000000000332458917
820	0.00000012424032139938	0.00023700935928385811	0.00000000000332458917
822	0.00000012363576376609	0.00023643164036306553	0.00000000000332441353
824	0.00000012303560595759	0.00023585673101483566	0.00000000000332634552
826	0.00000012243981284692	0.00023528461079616803	0.00000000000332564298
828	0.00000012184832998734	0.00023471525945286949	0.00000000000332546734
830	0.00000012126112716968	0.00023414865693852262	0.00000000000332511607
832	0.00000012067815978272	0.00023358478339147783	0.00000000000332634552
834	0.00000012009938268834	0.00023302361914539121	0.00000000000332616988
836	0.00000011952476128653	0.00023246514471517393	0.00000000000332494044
838	0.00000011895425377620	0.00023190934081385308	0.00000000000332406226
840	0.00000011838782169337	0.00023135618833044168	0.00000000000332406226
842	0.00000011782542587150	0.00023080566833380271	0.00000000000332564298
844	0.00000011726702907604	0.00023025776208283592	0.00000000000332371100
846	0.00000011671259161353	0.00022971245099960561	0.00000000000332757496
848	0.00000011616207677634	0.00022916971669603725	0.00000000000332458917
850	0.00000011561544732990	0.00022862954094862603	0.00000000000332564298
852	0.00000011507266691783	0.00022809190570651601	0.00000000000332546734
854	0.00000011453370304772	0.00022755679309378340	0.00000000000332669679
856	0.00000011399851532358	0.00022702418539117061	0.00000000000332458917
858	0.00000011346706949665	0.00022649406505663542	0.00000000000332494044
860	0.00000011293933008871	0.00022596641470041089	0.00000000000332669679
862	0.00000011241526724188	0.00022544121710520339	0.00000000000332616988
864	0.00000011189484249215	0.00022491845520564326	0.00000000000332634552
866	0.00000011137802229329	0.00022439811209724222	0.00000000000332494044
868	0.00000011086477626051	0.00022388017103375888	0.00000000000332546734
870	0.00000011035506979376	0.00022336461541736316	0.00000000000332335973
872	0.00000010984886899556	0.00022285142881286273	0.00000000000332494044
